lat,lon,predicted_heat_flow_mW_m2
23.5,76.0,44.437016
23.5,76.25,41.68511
23.5,76.5,61.308037
23.5,76.75,46.512634
23.5,77.0,44.304947
23.5,77.25,57.6476
23.5,77.5,68.658676
23.5,77.75,42.698963
23.5,78.0,38.5977
23.5,78.25,40.905582
23.5,78.5,45.505337
23.5,78.75,46.52357
23.5,79.0,34.13692
23.5,79.25,68.00643
23.5,79.5,48.151417
23.5,79.75,52.589478
23.5,80.0,55.614285
23.5,80.25,50.393295
23.5,80.5,55.699726
23.5,80.75,55.064854
23.5,81.0,39.999866
23.5,81.25,54.31095
23.5,81.5,56.393234
23.5,81.75,34.390064
23.5,82.0,52.08204
23.5,82.25,42.61654
23.5,82.5,36.738613
23.5,82.75,33.659214
23.5,83.0,66.10513
23.5,83.25,57.31205
23.5,83.5,53.509884
23.5,83.75,57.362904
23.5,84.0,80.15629
23.5,84.25,55.31393
23.5,84.5,49.6728
23.5,84.75,71.93855
23.5,85.0,46.16742
23.5,85.25,43.897194
23.5,85.5,44.13044
23.5,85.75,56.333427
23.5,86.0,51.059734
23.5,86.25,67.343056
23.5,86.5,38.86034
23.5,86.75,47.403038
23.5,87.0,42.722908
23.5,87.25,57.871716
23.5,87.5,58.8843
23.5,87.75,48.169502
23.5,88.0,43.322533
23.5,88.25,67.60647
23.5,88.5,76.845856
23.5,88.75,49.396816
23.5,89.0,49.718735
23.5,89.25,43.45998
23.5,89.5,65.685936
23.5,89.75,77.68448
23.5,90.0,44.736702
23.5,90.25,52.18736
23.5,90.5,56.375443
23.5,90.75,52.03424
23.5,91.0,46.309788
23.5,91.25,62.639874
23.5,91.5,50.46404
23.5,91.75,51.59675
23.5,92.0,52.959618
23.5,92.25,43.864857
23.5,92.5,63.195335
23.5,92.75,47.637157
23.5,93.0,41.505302
23.5,93.25,61.027733
23.5,93.5,61.50028
23.5,93.75,43.591896
23.5,94.0,54.00381
23.5,94.25,66.90741
23.5,94.5,58.42206
23.5,94.75,46.33594
23.5,95.0,52.17817
23.5,95.25,52.057606
23.5,95.5,71.12488
23.5,95.75,46.226994
23.5,96.0,62.448128
23.5,96.25,52.491413
23.5,96.5,74.26359
23.5,96.75,42.11253
23.75,68.0,45.350365
23.75,68.25,33.174572
23.75,68.5,60.391113
23.75,68.75,45.10329
23.75,69.0,32.339443
23.75,69.25,62.014847
23.75,69.5,54.44208
23.75,69.75,39.403786
23.75,70.0,46.6098
23.75,70.25,36.67188
23.75,70.5,52.13895
23.75,70.75,35.40898
23.75,71.0,62.567047
23.75,71.25,40.532906
23.75,71.5,40.865715
23.75,71.75,40.97778
23.75,72.0,54.530098
23.75,72.25,51.683975
23.75,72.5,43.228252
23.75,72.75,48.940674
23.75,73.0,35.39858
23.75,73.25,43.941437
23.75,73.5,57.355328
23.75,73.75,74.74147
23.75,74.0,75.48819
23.75,74.25,36.81458
23.75,74.5,59.84878
23.75,74.75,50.765396
23.75,75.0,72.05409
23.75,75.25,51.899914
23.75,75.5,52.66172
23.75,75.75,50.679966
23.75,76.0,42.02005
23.75,76.25,56.181313
23.75,76.5,60.7868
23.75,76.75,67.77694
23.75,77.0,58.502438
23.75,77.25,44.02023
23.75,77.5,57.98675
23.75,77.75,50.67999
23.75,78.0,61.03908
23.75,78.25,52.346394
23.75,78.5,47.01874
23.75,78.75,51.988842
23.75,79.0,54.544575
23.75,79.25,42.521187
23.75,79.5,57.050903
23.75,79.75,48.962013
23.75,80.0,60.16517
23.75,80.25,39.537113
23.75,80.5,43.51208
23.75,80.75,48.79482
23.75,81.0,45.875263
23.75,81.25,52.20821
23.75,81.5,45.991688
23.75,81.75,37.140022
23.75,82.0,51.829697
23.75,82.25,60.24703
23.75,82.5,53.90807
23.75,82.75,57.27086
23.75,83.0,43.693607
23.75,83.25,52.749344
23.75,83.5,43.17193
23.75,83.75,40.470615
23.75,84.0,45.830025
23.75,84.25,42.577717
23.75,84.5,36.01732
23.75,84.75,42.40671
23.75,85.0,58.86812
23.75,85.25,75.642075
23.75,85.5,54.43405
23.75,85.75,65.23192
23.75,86.0,49.80263
23.75,86.25,53.204655
23.75,86.5,45.41077
23.75,86.75,43.533016
23.75,87.0,39.919636
23.75,87.25,64.880066
23.75,87.5,63.88059
23.75,87.75,55.58572
23.75,88.0,78.604195
23.75,88.25,50.262566
23.75,88.5,50.303265
23.75,88.75,64.461
23.75,89.0,65.462524
23.75,89.25,48.9476
23.75,89.5,60.89989
23.75,89.75,38.089798
23.75,90.0,68.36394
23.75,90.25,55.409637
23.75,90.5,66.34582
23.75,90.75,40.272537
23.75,91.0,73.959274
23.75,91.25,66.816895
23.75,91.5,69.364815
23.75,91.75,46.512047
23.75,92.0,61.77123
23.75,92.25,81.21624
23.75,92.5,49.893566
23.75,92.75,70.62809
23.75,93.0,55.19077
23.75,93.25,57.282852
23.75,93.5,51.83947
23.75,93.75,65.35656
23.75,94.0,65.15711
23.75,94.25,41.73147
23.75,94.5,52.345943
23.75,94.75,60.19458
23.75,95.0,53.518585
23.75,95.25,67.62302
23.75,95.5,52.823414
23.75,95.75,58.54755
23.75,96.0,64.77634
23.75,96.25,48.742577
23.75,96.5,65.831985
23.75,96.75,44.033962
24.0,68.0,45.731792
24.0,68.25,44.69295
24.0,68.5,38.930138
24.0,68.75,63.08135
24.0,69.0,38.998634
24.0,69.25,40.149387
24.0,69.5,42.877014
24.0,69.75,45.214294
24.0,70.0,38.81193
24.0,70.25,41.48665
24.0,70.5,42.319912
24.0,70.75,50.668392
24.0,71.0,33.48092
24.0,71.25,49.783524
24.0,71.5,36.85236
24.0,71.75,33.58444
24.0,72.0,32.040527
24.0,72.25,38.516743
24.0,72.5,36.80598
24.0,72.75,39.986256
24.0,73.0,35.180977
24.0,73.25,46.43393
24.0,73.5,61.982235
24.0,73.75,39.74096
24.0,74.0,40.385136
24.0,74.25,64.36483
24.0,74.5,49.23841
24.0,74.75,36.985065
24.0,75.0,53.63753
24.0,75.25,68.26389
24.0,75.5,53.35608
24.0,75.75,47.140545
24.0,76.0,57.07488
24.0,76.25,52.78334
24.0,76.5,41.267323
24.0,76.75,48.428196
24.0,77.0,51.42607
24.0,77.25,41.173042
24.0,77.5,40.44335
24.0,77.75,45.892944
24.0,78.0,54.70397
24.0,78.25,43.08814
24.0,78.5,46.41906
24.0,78.75,37.018627
24.0,79.0,56.912796
24.0,79.25,47.411873
24.0,79.5,63.948437
24.0,79.75,65.68076
24.0,80.0,68.94554
24.0,80.25,48.311436
24.0,80.5,45.871174
24.0,80.75,46.1975
24.0,81.0,44.48225
24.0,81.25,55.10194
24.0,81.5,48.682762
24.0,81.75,55.53773
24.0,82.0,41.81511
24.0,82.25,49.283577
24.0,82.5,56.957844
24.0,82.75,68.89473
24.0,83.0,53.775215
24.0,83.25,57.884987
24.0,83.5,42.31277
24.0,83.75,68.025085
24.0,84.0,53.566303
24.0,84.25,53.53799
24.0,84.5,39.05239
24.0,84.75,48.588097
24.0,85.0,41.87091
24.0,85.25,52.482487
24.0,85.5,56.396774
24.0,85.75,52.158237
24.0,86.0,75.564514
24.0,86.25,41.6994
24.0,86.5,57.811058
24.0,86.75,55.310684
24.0,87.0,32.66856
24.0,87.25,39.075443
24.0,87.5,47.110455
24.0,87.75,46.581757
24.0,88.0,34.98871
24.0,88.25,70.87885
24.0,88.5,50.847385
24.0,88.75,60.529392
24.0,89.0,60.59175
24.0,89.25,59.62926
24.0,89.5,66.08917
24.0,89.75,53.51659
24.0,90.0,40.49804
24.0,90.25,49.020287
24.0,90.5,69.71115
24.0,90.75,85.05688
24.0,91.0,49.565876
24.0,91.25,61.72619
24.0,91.5,50.978634
24.0,91.75,49.001118
24.0,92.0,48.522907
24.0,92.25,43.04755
24.0,92.5,74.10251
24.0,92.75,65.56355
24.0,93.0,89.10395
24.0,93.25,53.04925
24.0,93.5,44.384163
24.0,93.75,43.986073
24.0,94.0,58.10664
24.0,94.25,45.525646
24.0,94.5,51.63586
24.0,94.75,62.463654
24.0,95.0,64.92375
24.0,95.25,57.81055
24.0,95.5,65.79035
24.0,95.75,66.22313
24.0,96.0,61.700035
24.0,96.25,61.266026
24.0,96.5,49.890247
24.0,96.75,48.562405
24.25,68.0,42.334347
24.25,68.25,59.85689
24.25,68.5,54.781
24.25,68.75,69.35318
24.25,69.0,34.79248
24.25,69.25,57.835545
24.25,69.5,66.782555
24.25,69.75,42.99132
24.25,70.0,62.201992
24.25,70.25,44.00635
24.25,70.5,62.906548
24.25,70.75,41.272186
24.25,71.0,56.649216
24.25,71.25,44.79594
24.25,71.5,56.44015
24.25,71.75,56.581547
24.25,72.0,35.755287
24.25,72.25,52.16115
24.25,72.5,88.080086
24.25,72.75,43.627
24.25,73.0,31.90702
24.25,73.25,62.656963
24.25,73.5,80.08005
24.25,73.75,43.705044
24.25,74.0,61.843372
24.25,74.25,44.533245
24.25,74.5,64.31287
24.25,74.75,49.418488
24.25,75.0,45.306705
24.25,75.25,50.31775
24.25,75.5,50.274006
24.25,75.75,51.70919
24.25,76.0,52.67812
24.25,76.25,57.41938
24.25,76.5,52.052296
24.25,76.75,35.459732
24.25,77.0,53.87063
24.25,77.25,65.02457
24.25,77.5,36.228527
24.25,77.75,43.243786
24.25,78.0,43.40143
24.25,78.25,50.04854
24.25,78.5,66.94433
24.25,78.75,45.82223
24.25,79.0,37.54558
24.25,79.25,42.140194
24.25,79.5,44.472248
24.25,79.75,59.942814
24.25,80.0,72.22542
24.25,80.25,40.909008
24.25,80.5,57.054737
24.25,80.75,44.0244
24.25,81.0,56.53204
24.25,81.25,88.599335
24.25,81.5,44.29662
24.25,81.75,43.67922
24.25,82.0,47.894764
24.25,82.25,61.321064
24.25,82.5,45.69939
24.25,82.75,49.150192
24.25,83.0,39.71098
24.25,83.25,55.732517
24.25,83.5,63.947716
24.25,83.75,46.599445
24.25,84.0,62.971935
24.25,84.25,55.369156
24.25,84.5,50.64486
24.25,84.75,39.675236
24.25,85.0,54.983803
24.25,85.25,41.844707
24.25,85.5,69.39202
24.25,85.75,60.5249
24.25,86.0,53.49061
24.25,86.25,37.988747
24.25,86.5,65.59314
24.25,86.75,42.14937
24.25,87.0,56.288403
24.25,87.25,41.71799
24.25,87.5,46.878242
24.25,87.75,68.30872
24.25,88.0,64.30877
24.25,88.25,42.53837
24.25,88.5,52.455418
24.25,88.75,47.61642
24.25,89.0,49.000122
24.25,89.25,50.474503
24.25,89.5,41.651524
24.25,89.75,45.0558
24.25,90.0,53.357452
24.25,90.25,49.927753
24.25,90.5,65.754166
24.25,90.75,39.066563
24.25,91.0,73.31565
24.25,91.25,51.671177
24.25,91.5,60.56356
24.25,91.75,52.576145
24.25,92.0,54.22463
24.25,92.25,52.30208
24.25,92.5,58.34697
24.25,92.75,40.62651
24.25,93.0,55.452976
24.25,93.25,63.364395
24.25,93.5,76.893
24.25,93.75,42.235058
24.25,94.0,61.83685
24.25,94.25,67.32885
24.25,94.5,49.299698
24.25,94.75,51.214314
24.25,95.0,46.139275
24.25,95.25,66.09321
24.25,95.5,60.50664
24.25,95.75,61.69249
24.25,96.0,57.194332
24.25,96.25,57.250305
24.25,96.5,60.852894
24.25,96.75,47.273884
24.5,68.0,41.90645
24.5,68.25,66.85652
24.5,68.5,65.83314
24.5,68.75,43.163727
24.5,69.0,35.922993
24.5,69.25,38.751072
24.5,69.5,87.8058
24.5,69.75,48.511414
24.5,70.0,41.87411
24.5,70.25,37.417854
24.5,70.5,57.500416
24.5,70.75,34.35128
24.5,71.0,66.54272
24.5,71.25,38.928387
24.5,71.5,55.601547
24.5,71.75,55.310345
24.5,72.0,56.69482
24.5,72.25,51.14869
24.5,72.5,35.043484
24.5,72.75,66.88362
24.5,73.0,49.775547
24.5,73.25,50.246925
24.5,73.5,71.621864
24.5,73.75,38.92029
24.5,74.0,41.210068
24.5,74.25,54.125443
24.5,74.5,88.67956
24.5,74.75,43.91835
24.5,75.0,58.78129
24.5,75.25,55.272163
24.5,75.5,47.523846
24.5,75.75,39.33201
24.5,76.0,46.598724
24.5,76.25,54.010273
24.5,76.5,80.04231
24.5,76.75,55.68134
24.5,77.0,56.28318
24.5,77.25,52.743633
24.5,77.5,53.99275
24.5,77.75,49.66761
24.5,78.0,39.27683
24.5,78.25,40.761684
24.5,78.5,50.75234
24.5,78.75,44.029873
24.5,79.0,74.33803
24.5,79.25,42.02715
24.5,79.5,64.352455
24.5,79.75,74.13015
24.5,80.0,56.11416
24.5,80.25,48.0932
24.5,80.5,66.297585
24.5,80.75,49.359497
24.5,81.0,42.009132
24.5,81.25,57.06802
24.5,81.5,43.35352
24.5,81.75,55.53862
24.5,82.0,67.52388
24.5,82.25,65.2458
24.5,82.5,40.616417
24.5,82.75,42.810837
24.5,83.0,67.04326
24.5,83.25,71.88899
24.5,83.5,44.21935
24.5,83.75,42.49773
24.5,84.0,40.246464
24.5,84.25,48.64464
24.5,84.5,66.4758
24.5,84.75,41.269756
24.5,85.0,40.596893
24.5,85.25,73.13139
24.5,85.5,35.62559
24.5,85.75,64.27441
24.5,86.0,50.304844
24.5,86.25,66.12778
24.5,86.5,53.98255
24.5,86.75,57.386784
24.5,87.0,39.70848
24.5,87.25,43.159035
24.5,87.5,52.001102
24.5,87.75,42.994087
24.5,88.0,57.47794
24.5,88.25,53.90962
24.5,88.5,34.966522
24.5,88.75,72.523964
24.5,89.0,48.390182
24.5,89.25,62.510582
24.5,89.5,56.811626
24.5,89.75,42.102566
24.5,90.0,61.807228
24.5,90.25,54.471405
24.5,90.5,50.95472
24.5,90.75,59.811687
24.5,91.0,55.36981
24.5,91.25,39.05952
24.5,91.5,45.842545
24.5,91.75,85.30992
24.5,92.0,39.201633
24.5,92.25,83.785416
24.5,92.5,54.32844
24.5,92.75,57.282654
24.5,93.0,92.22145
24.5,93.25,46.25682
24.5,93.5,64.23941
24.5,93.75,59.5576
24.5,94.0,68.18967
24.5,94.25,49.277668
24.5,94.5,46.932114
24.5,94.75,45.75532
24.5,95.0,63.459274
24.5,95.25,53.708324
24.5,95.5,56.241016
24.5,95.75,62.39308
24.5,96.0,64.002945
24.5,96.25,53.855858
24.5,96.5,60.73023
24.5,96.75,55.510674
24.75,68.0,42.729103
24.75,68.25,37.10095
24.75,68.5,53.507774
24.75,68.75,55.18113
24.75,69.0,51.675743
24.75,69.25,43.58517
24.75,69.5,51.59685
24.75,69.75,38.960476
24.75,70.0,45.99741
24.75,70.25,65.621956
24.75,70.5,43.88626
24.75,70.75,51.896736
24.75,71.0,67.79181
24.75,71.25,54.58822
24.75,71.5,40.18556
24.75,71.75,47.1933
24.75,72.0,42.49184
24.75,72.25,38.456062
24.75,72.5,47.18519
24.75,72.75,41.090572
24.75,73.0,40.931778
24.75,73.25,52.410732
24.75,73.5,40.2849
24.75,73.75,69.65441
24.75,74.0,39.41589
24.75,74.25,51.600094
24.75,74.5,46.072384
24.75,74.75,51.694923
24.75,75.0,62.153824
24.75,75.25,34.91757
24.75,75.5,36.0522
24.75,75.75,38.855057
24.75,76.0,58.16907
24.75,76.25,50.38284
24.75,76.5,63.28205
24.75,76.75,85.73752
24.75,77.0,60.833805
24.75,77.25,54.256287
24.75,77.5,56.32033
24.75,77.75,46.027264
24.75,78.0,57.46302
24.75,78.25,61.069027
24.75,78.5,52.922
24.75,78.75,37.895966
24.75,79.0,55.58403
24.75,79.25,52.302753
24.75,79.5,44.303246
24.75,79.75,71.79389
24.75,80.0,50.19078
24.75,80.25,44.696968
24.75,80.5,74.99757
24.75,80.75,50.92689
24.75,81.0,40.000954
24.75,81.25,57.638184
24.75,81.5,57.055187
24.75,81.75,76.54582
24.75,82.0,53.47412
24.75,82.25,35.745346
24.75,82.5,70.7505
24.75,82.75,66.13275
24.75,83.0,33.45476
24.75,83.25,37.988293
24.75,83.5,41.985954
24.75,83.75,63.993206
24.75,84.0,55.766834
24.75,84.25,65.009964
24.75,84.5,50.044147
24.75,84.75,67.08016
24.75,85.0,39.916252
24.75,85.25,64.91915
24.75,85.5,73.8973
24.75,85.75,44.80735
24.75,86.0,62.760567
24.75,86.25,69.26549
24.75,86.5,41.975693
24.75,86.75,56.84911
24.75,87.0,80.07472
24.75,87.25,62.688377
24.75,87.5,71.47299
24.75,87.75,50.66892
24.75,88.0,36.376534
24.75,88.25,64.58068
24.75,88.5,36.178265
24.75,88.75,75.14508
24.75,89.0,61.36334
24.75,89.25,45.491184
24.75,89.5,66.087265
24.75,89.75,43.665207
24.75,90.0,37.44234
24.75,90.25,51.6436
24.75,90.5,45.224735
24.75,90.75,40.424507
24.75,91.0,58.938572
24.75,91.25,50.232277
24.75,91.5,48.70164
24.75,91.75,68.22311
24.75,92.0,47.753086
24.75,92.25,52.296722
24.75,92.5,53.485367
24.75,92.75,76.64075
24.75,93.0,46.509693
24.75,93.25,41.79394
24.75,93.5,70.34402
24.75,93.75,37.580097
24.75,94.0,62.02137
24.75,94.25,69.93917
24.75,94.5,68.92003
24.75,94.75,74.07786
24.75,95.0,54.418938
24.75,95.25,44.861206
24.75,95.5,47.881096
24.75,95.75,42.505856
24.75,96.0,50.025364
24.75,96.25,41.44904
24.75,96.5,50.71706
24.75,96.75,78.97442
25.0,68.0,76.93158
25.0,68.25,40.378292
25.0,68.5,50.909164
25.0,68.75,67.300766
25.0,69.0,56.006092
25.0,69.25,74.75236
25.0,69.5,46.51806
25.0,69.75,59.582325
25.0,70.0,33.365826
25.0,70.25,43.535034
25.0,70.5,41.62529
25.0,70.75,68.692444
25.0,71.0,49.254265
25.0,71.25,48.492134
25.0,71.5,45.533604
25.0,71.75,53.760754
25.0,72.0,71.07591
25.0,72.25,43.400963
25.0,72.5,46.649567
25.0,72.75,58.251972
25.0,73.0,53.129772
25.0,73.25,57.07999
25.0,73.5,60.072773
25.0,73.75,38.05753
25.0,74.0,82.232666
25.0,74.25,55.72156
25.0,74.5,49.109722
25.0,74.75,36.50546
25.0,75.0,46.175236
25.0,75.25,67.274155
25.0,75.5,35.163654
25.0,75.75,46.757145
25.0,76.0,80.782936
25.0,76.25,58.708435
25.0,76.5,45.68212
25.0,76.75,45.162502
25.0,77.0,44.667225
25.0,77.25,60.544308
25.0,77.5,55.39885
25.0,77.75,53.738224
25.0,78.0,37.28313
25.0,78.25,56.76007
25.0,78.5,42.992634
25.0,78.75,35.889927
25.0,79.0,46.83252
25.0,79.25,65.497505
25.0,79.5,35.30701
25.0,79.75,42.963676
25.0,80.0,41.70291
25.0,80.25,34.99115
25.0,80.5,48.58437
25.0,80.75,51.446762
25.0,81.0,34.43358
25.0,81.25,57.851357
25.0,81.5,52.520195
25.0,81.75,36.781124
25.0,82.0,53.1857
25.0,82.25,50.758324
25.0,82.5,62.26472
25.0,82.75,37.38141
25.0,83.0,47.26164
25.0,83.25,47.28983
25.0,83.5,45.88646
25.0,83.75,44.202198
25.0,84.0,45.97504
25.0,84.25,40.371693
25.0,84.5,83.251335
25.0,84.75,50.807804
25.0,85.0,47.41839
25.0,85.25,53.781136
25.0,85.5,53.856
25.0,85.75,65.63978
25.0,86.0,67.22454
25.0,86.25,55.29283
25.0,86.5,42.957836
25.0,86.75,54.129948
25.0,87.0,64.478806
25.0,87.25,73.06256
25.0,87.5,44.23394
25.0,87.75,57.183662
25.0,88.0,52.343113
25.0,88.25,49.546154
25.0,88.5,43.02738
25.0,88.75,49.676826
25.0,89.0,61.56282
25.0,89.25,52.6244
25.0,89.5,43.63362
25.0,89.75,51.85776
25.0,90.0,59.93529
25.0,90.25,57.818188
25.0,90.5,52.347267
25.0,90.75,56.527073
25.0,91.0,57.602005
25.0,91.25,56.65484
25.0,91.5,57.574287
25.0,91.75,59.536842
25.0,92.0,47.86028
25.0,92.25,48.4664
25.0,92.5,40.96426
25.0,92.75,54.749893
25.0,93.0,48.08284
25.0,93.25,72.2457
25.0,93.5,47.059547
25.0,93.75,54.575672
25.0,94.0,50.060997
25.0,94.25,60.05757
25.0,94.5,58.643612
25.0,94.75,61.672817
25.0,95.0,63.803688
25.0,95.25,71.45512
25.0,95.5,64.87384
25.0,95.75,66.86245
25.0,96.0,78.87394
25.0,96.25,62.228897
25.0,96.5,85.22102
25.0,96.75,44.269478
25.25,68.0,49.698887
25.25,68.25,51.630558
25.25,68.5,51.51046
25.25,68.75,42.025047
25.25,69.0,45.036083
25.25,69.25,59.20543
25.25,69.5,70.752556
25.25,69.75,57.420017
25.25,70.0,49.044342
25.25,70.25,42.75411
25.25,70.5,54.12398
25.25,70.75,36.707413
25.25,71.0,39.842484
25.25,71.25,57.75256
25.25,71.5,51.747025
25.25,71.75,32.948513
25.25,72.0,63.760914
25.25,72.25,55.606743
25.25,72.5,42.49029
25.25,72.75,54.994976
25.25,73.0,55.158047
25.25,73.25,45.94324
25.25,73.5,47.161053
25.25,73.75,61.368584
25.25,74.0,57.76338
25.25,74.25,52.52717
25.25,74.5,63.534077
25.25,74.75,37.55888
25.25,75.0,41.698856
25.25,75.25,51.4717
25.25,75.5,54.856243
25.25,75.75,41.561344
25.25,76.0,52.389954
25.25,76.25,39.921005
25.25,76.5,50.94078
25.25,76.75,45.863758
25.25,77.0,67.53601
25.25,77.25,48.56297
25.25,77.5,57.705738
25.25,77.75,72.69755
25.25,78.0,55.83183
25.25,78.25,37.49606
25.25,78.5,43.859768
25.25,78.75,58.22229
25.25,79.0,42.466427
25.25,79.25,59.297935
25.25,79.5,56.526184
25.25,79.75,63.762463
25.25,80.0,53.1548
25.25,80.25,61.045116
25.25,80.5,52.175713
25.25,80.75,37.44859
25.25,81.0,54.06016
25.25,81.25,37.60444
25.25,81.5,35.64394
25.25,81.75,47.891705
25.25,82.0,45.442364
25.25,82.25,49.987038
25.25,82.5,49.91808
25.25,82.75,61.171658
25.25,83.0,67.24863
25.25,83.25,78.19919
25.25,83.5,51.380962
25.25,83.75,84.3846
25.25,84.0,56.832855
25.25,84.25,35.817772
25.25,84.5,70.44129
25.25,84.75,43.563526
25.25,85.0,50.903683
25.25,85.25,50.87446
25.25,85.5,42.20438
25.25,85.75,86.587685
25.25,86.0,49.29805
25.25,86.25,38.97033
25.25,86.5,52.054203
25.25,86.75,87.92862
25.25,87.0,66.0366
25.25,87.25,39.084385
25.25,87.5,74.75308
25.25,87.75,67.18692
25.25,88.0,73.09175
25.25,88.25,50.15905
25.25,88.5,51.74779
25.25,88.75,38.274624
25.25,89.0,62.869713
25.25,89.25,58.965565
25.25,89.5,71.4612
25.25,89.75,62.01747
25.25,90.0,45.65715
25.25,90.25,55.9956
25.25,90.5,35.687244
25.25,90.75,53.48711
25.25,91.0,57.845367
25.25,91.25,55.049328
25.25,91.5,48.4603
25.25,91.75,57.520287
25.25,92.0,48.867588
25.25,92.25,69.93498
25.25,92.5,53.40756
25.25,92.75,54.596577
25.25,93.0,38.548122
25.25,93.25,87.1503
25.25,93.5,65.39997
25.25,93.75,45.667625
25.25,94.0,62.24159
25.25,94.25,69.292336
25.25,94.5,45.063915
25.25,94.75,71.80812
25.25,95.0,52.192013
25.25,95.25,46.408886
25.25,95.5,69.77453
25.25,95.75,74.23882
25.25,96.0,55.392677
25.25,96.25,59.116142
25.25,96.5,54.610806
25.25,96.75,58.850666
25.5,68.0,49.05954
25.5,68.25,45.61805
25.5,68.5,42.069927
25.5,68.75,45.19093
25.5,69.0,50.42828
25.5,69.25,64.04321
25.5,69.5,45.49934
25.5,69.75,44.163387
25.5,70.0,50.4033
25.5,70.25,37.8166
25.5,70.5,49.694126
25.5,70.75,48.062378
25.5,71.0,42.285816
25.5,71.25,45.894184
25.5,71.5,54.243652
25.5,71.75,43.760654
25.5,72.0,48.944286
25.5,72.25,42.153763
25.5,72.5,45.107212
25.5,72.75,49.906143
25.5,73.0,32.720726
25.5,73.25,46.73316
25.5,73.5,73.1647
25.5,73.75,75.731804
25.5,74.0,48.764763
25.5,74.25,49.699566
25.5,74.5,60.307835
25.5,74.75,58.380497
25.5,75.0,54.298866
25.5,75.25,48.515015
25.5,75.5,60.219692
25.5,75.75,53.10373
25.5,76.0,38.742554
25.5,76.25,38.890644
25.5,76.5,49.529987
25.5,76.75,54.333523
25.5,77.0,41.08955
25.5,77.25,53.54291
25.5,77.5,56.442707
25.5,77.75,42.67364
25.5,78.0,59.819218
25.5,78.25,54.983116
25.5,78.5,50.674362
25.5,78.75,46.786938
25.5,79.0,38.306885
25.5,79.25,46.177452
25.5,79.5,47.24006
25.5,79.75,38.868805
25.5,80.0,57.199863
25.5,80.25,64.83468
25.5,80.5,56.152378
25.5,80.75,43.827312
25.5,81.0,44.24383
25.5,81.25,40.200317
25.5,81.5,48.779198
25.5,81.75,59.701874
25.5,82.0,33.270092
25.5,82.25,59.647636
25.5,82.5,64.298485
25.5,82.75,51.607117
25.5,83.0,67.27074
25.5,83.25,66.03578
25.5,83.5,52.67391
25.5,83.75,54.505028
25.5,84.0,42.787518
25.5,84.25,50.220596
25.5,84.5,39.415104
25.5,84.75,54.336945
25.5,85.0,54.9008
25.5,85.25,51.473515
25.5,85.5,61.967865
25.5,85.75,63.784267
25.5,86.0,49.02826
25.5,86.25,55.301655
25.5,86.5,45.783794
25.5,86.75,46.452847
25.5,87.0,41.15679
25.5,87.25,83.37481
25.5,87.5,54.71091
25.5,87.75,77.249466
25.5,88.0,42.19403
25.5,88.25,47.162582
25.5,88.5,47.705334
25.5,88.75,66.9818
25.5,89.0,71.61134
25.5,89.25,67.002
25.5,89.5,50.736347
25.5,89.75,39.983646
25.5,90.0,35.48169
25.5,90.25,79.61516
25.5,90.5,51.791073
25.5,90.75,38.549595
25.5,91.0,50.306118
25.5,91.25,48.07979
25.5,91.5,40.551247
25.5,91.75,51.948044
25.5,92.0,48.93329
25.5,92.25,59.317837
25.5,92.5,50.354805
25.5,92.75,53.627438
25.5,93.0,48.28996
25.5,93.25,50.074715
25.5,93.5,52.92351
25.5,93.75,54.06414
25.5,94.0,44.79827
25.5,94.25,58.21401
25.5,94.5,58.56911
25.5,94.75,43.24265
25.5,95.0,55.929806
25.5,95.25,69.5132
25.5,95.5,52.97238
25.5,95.75,41.335434
25.5,96.0,34.11105
25.5,96.25,41.92822
25.5,96.5,71.71105
25.5,96.75,69.6794
25.75,68.0,48.28181
25.75,68.25,41.820393
25.75,68.5,42.538822
25.75,68.75,48.87891
25.75,69.0,50.055836
25.75,69.25,55.91223
25.75,69.5,47.837543
25.75,69.75,37.84549
25.75,70.0,46.26427
25.75,70.25,51.86103
25.75,70.5,44.527462
25.75,70.75,58.76918
25.75,71.0,47.005272
25.75,71.25,56.66514
25.75,71.5,58.383224
25.75,71.75,59.580406
25.75,72.0,61.50577
25.75,72.25,61.202526
25.75,72.5,45.443012
25.75,72.75,61.93465
25.75,73.0,65.766174
25.75,73.25,43.423573
25.75,73.5,63.596676
25.75,73.75,64.958405
25.75,74.0,39.199738
25.75,74.25,63.61964
25.75,74.5,74.28517
25.75,74.75,52.189396
25.75,75.0,41.03151
25.75,75.25,42.514126
25.75,75.5,56.059322
25.75,75.75,90.15033
25.75,76.0,63.695347
25.75,76.25,75.71949
25.75,76.5,46.859364
25.75,76.75,37.78818
25.75,77.0,39.123627
25.75,77.25,44.240208
25.75,77.5,45.694103
25.75,77.75,40.859413
25.75,78.0,37.424328
25.75,78.25,54.674736
25.75,78.5,58.544304
25.75,78.75,57.65008
25.75,79.0,51.03224
25.75,79.25,39.729885
25.75,79.5,44.442417
25.75,79.75,52.88412
25.75,80.0,46.67494
25.75,80.25,47.722317
25.75,80.5,46.402016
25.75,80.75,47.81913
25.75,81.0,49.979958
25.75,81.25,48.957664
25.75,81.5,67.04871
25.75,81.75,42.226337
25.75,82.0,39.94409
25.75,82.25,54.25282
25.75,82.5,63.015522
25.75,82.75,41.681103
25.75,83.0,47.022633
25.75,83.25,59.78303
25.75,83.5,40.805088
